wavelet_level_0_energy_ratio,wavelet_level_1_energy_ratio,wavelet_level_2_energy_ratio,file,scan_number,subsegment_index,mean_laser_current,bulk,wavelet_level_3_energy_ratio,wavelet_level_4_energy_ratio,wavelet_level_5_energy_ratio
0.9993781811700464,0.0003737958428639875,0.0001951523327486312,layer1.csv,21,0,4513.496855345912,1.0,3.7259863965866944e-05,1.561079037509159e-05,
0.9997100521866524,0.00010699523338008924,0.0001397089271029625,layer1.csv,21,1,4515.120253164557,1.0,2.8087666272300282e-05,1.5155986592426477e-05,
0.9990122255978597,0.0006142480493163033,0.0002991308711326855,layer1.csv,22,0,4513.100628930818,1.0,4.911186786124638e-05,2.5283613829975325e-05,
0.9996893891228212,0.00015077078083669716,8.284821017548904e-05,layer1.csv,22,1,4514.685534591195,1.0,5.704035070001626e-05,1.9951535466447803e-05,
0.9995308560299554,0.0002438405169927402,0.00016638134430834215,layer1.csv,23,0,4512.13125,1.0,3.867990131151307e-05,2.0242207432096904e-05,
0.9996480648260738,0.00022336543616699358,9.532609558416033e-05,layer1.csv,23,1,4514.226415094339,1.0,2.3100180652759014e-05,1.0143461522249885e-05,
0.9994211165742465,0.0003446325315527221,0.0001454713400235123,layer1.csv,24,0,4511.45625,1.0,6.819903652327185e-05,2.058051765415292e-05,
0.9993852816118823,0.00046546046807407045,7.849254184714992e-05,layer1.csv,24,1,4513.377358490566,1.0,4.638089049139871e-05,2.438448770519398e-05,
0.9993338399951309,0.00037357792585238894,0.00023384623324527258,layer1.csv,25,0,4510.9125,1.0,4.2165380771889e-05,1.6570464999585717e-05,
0.999527344464973,0.0002814280072919189,0.00015082029977479274,layer1.csv,25,1,4511.90625,1.0,2.5964123435838713e-05,1.4443104524270704e-05,
0.9992026047995282,0.0004745323271194874,0.00019900645128793736,layer1.csv,26,0,4510.534161490683,1.0,0.00010123812964948095,2.2618292415062063e-05,
0.999671762921961,0.00016114687402154462,8.909812745646965e-05,layer1.csv,26,1,4512.275,1.0,5.733913830337178e-05,2.0652938257556055e-05,
0.9996343708795951,0.00019516099595548784,0.00013452831314388023,layer1.csv,27,0,4509.242236024845,1.0,2.6773864400357142e-05,9.165946905145281e-06,
0.9995784725103118,0.0002229724632727872,0.00015561443150541884,layer1.csv,27,1,4509.35625,1.0,3.339553814071802e-05,9.545056769371895e-06,
0.9996375874865423,0.00024195506120738107,5.9415805080474806e-05,layer1.csv,28,0,4508.068322981367,1.0,3.948638236285737e-05,2.1555264807037344e-05,
0.9996550163722865,0.0002113717748628285,7.47888870226229e-05,layer1.csv,28,1,4508.844720496894,1.0,3.869803658744047e-05,2.0124929240553536e-05,
0.9995676946899006,0.0002477394522780809,0.0001504811232528434,layer1.csv,29,0,4506.679012345679,1.0,2.1161134635397455e-05,1.2923599933224553e-05,
0.9994762630614733,0.00030065313197328024,0.00018332445556425205,layer1.csv,29,1,4508.757763975155,1.0,2.4405579222238648e-05,1.5353771767045135e-05,
0.9996416672229301,0.00022501807159791922,7.703714282551425e-05,layer1.csv,30,0,4506.6543209876545,1.0,3.888413413610793e-05,1.7393428510495392e-05,
0.9994763619035298,0.00037765243830188656,8.599597245477883e-05,layer1.csv,30,1,4507.341614906833,1.0,3.886569505306037e-05,2.1123990660476955e-05,
0.9996225525898631,0.00017787148335854386,0.00015415646994983823,layer1.csv,31,0,4505.648148148148,1.0,3.3571795191348174e-05,1.1847661637387768e-05,
0.9997356068683392,0.0001905993165135627,4.014818548961078e-05,layer1.csv,31,1,4507.732919254659,1.0,2.0884991109415098e-05,1.2760638548112217e-05,
0.9990490379124155,0.0007016147702194747,0.00020164560727413197,layer1.csv,32,0,4506.018518518518,1.0,3.490007045757443e-05,1.2801639633364578e-05,
0.9994678048365155,0.00037574613603989066,8.848860616841087e-05,layer1.csv,32,1,4507.211180124224,1.0,4.9999289919298875e-05,1.7961131356892668e-05,
0.9993474119446133,0.0005106235214563287,8.553884001955949e-05,layer1.csv,33,0,4506.104938271605,1.0,3.513627450717139e-05,2.1289419403459623e-05,
0.9995863453310397,0.00025636841660528264,0.00011427811974330928,layer1.csv,33,1,4506.919753086419,1.0,3.2898890863635034e-05,1.0109241748068669e-05,
0.9993654892425191,0.00038835543671757937,0.00019134989949797082,layer1.csv,34,0,4506.7239263803685,1.0,3.6799908625882425e-05,1.800551263956928e-05,
0.9993870897376345,0.0004383401956372012,0.00011689937118457856,layer1.csv,34,1,4507.413580246914,1.0,4.071580452134519e-05,1.6954891022437775e-05,
0.9995316928011271,0.0002683117477283664,0.00015995078052045617,layer1.csv,35,0,4507.0245398773,1.0,2.4962085164519597e-05,1.5082585459656763e-05,
0.9995033754717,0.00037610990697369885,7.981709896475392e-05,layer1.csv,35,1,4509.006172839506,1.0,3.3368576157208704e-05,7.3289462046067625e-06,
0.9992162957433655,0.0004779075465371517,0.0002511837657208984,layer1.csv,36,0,4506.484662576687,1.0,3.9471563752885874e-05,1.514138062337452e-05,
0.9993162262534261,0.0005565315476369229,6.946826118519655e-05,layer1.csv,36,1,4507.331288343558,1.0,4.267460358454796e-05,1.5099334167133478e-05,
0.99938607532505,0.0003802829286777797,0.00015723354018990776,layer1.csv,37,0,4507.024390243902,1.0,6.299984050213362e-05,1.3408365580358845e-05,
0.9996650551784144,0.00019631497775025018,0.00010539953020438276,layer1.csv,37,1,4508.21472392638,1.0,2.3245032349379918e-05,9.9852812812429e-06,
0.999679564479104,0.000156320214886121,0.00012041361889209523,layer1.csv,38,0,4508.335365853659,1.0,3.136404558486963e-05,1.233764153278095e-05,
0.9995418883375438,0.000253908453194997,0.00015698031371818671,layer1.csv,38,1,4508.325153374233,1.0,2.970630959269336e-05,1.7516585950159544e-05,
0.9995398862360872,0.00023639415386938453,0.00017300979434113888,layer1.csv,39,0,4507.554878048781,1.0,3.667046757866385e-05,1.4039348123605427e-05,
0.9994782078761958,0.00033492896139616354,0.00011594732222739156,layer1.csv,39,1,4507.871951219512,1.0,5.3664790675930985e-05,1.7251049504743954e-05,
0.9990674486031792,0.0004324534504807109,0.00043672739797494915,layer1.csv,40,0,4508.127272727273,1.0,4.074293232490014e-05,2.2627616040165134e-05,
0.9995636617751836,0.00019756979805563973,0.0001781604087195005,layer1.csv,40,1,4508.548780487805,1.0,4.1393690177646596e-05,1.9214327863576877e-05,
0.9992517210000569,0.0005903002272715956,8.959447851381447e-05,layer1.csv,41,0,4508.109090909091,1.0,5.648432871547403e-05,1.1899965442232394e-05,
0.9995619562104545,0.00028086927869147685,0.00010457016674176715,layer1.csv,41,1,4509.6890243902435,1.0,3.7107461268142066e-05,1.549688284415434e-05,
0.9993717687109065,0.00046172945724495926,0.00011346965134122193,layer1.csv,42,0,4508.375757575757,1.0,3.722443145798347e-05,1.5807749049378404e-05,
0.9990519128571782,0.000778719722543221,0.00011712688518098437,layer1.csv,42,1,4509.327272727272,1.0,3.1306478102148876e-05,2.093405699538147e-05,
0.9995681259179459,0.00016760291316958307,0.00020068120312705134,layer1.csv,43,0,4508.692771084337,1.0,5.003806579391055e-05,1.3551899963513573e-05,
0.9991924117560105,0.0005971383224444161,0.00017052569687838994,layer1.csv,43,1,4510.818181818182,1.0,2.5102407171349027e-05,1.4821817495565343e-05,
0.9992418512548389,0.0004081452236332849,0.00028003202591692344,layer1.csv,44,0,4508.825301204819,1.0,4.653014671070546e-05,2.3441348900151146e-05,
0.9989300352247833,0.0006608793152407727,0.0003257278980419973,layer1.csv,44,1,4509.963636363636,1.0,5.5005996593648486e-05,2.8351565340343465e-05,
0.9994392881453839,0.00012328287040557292,0.00034644363281771917,layer1.csv,45,0,4509.120481927711,1.0,7.451660904255282e-05,1.6468742350187024e-05,
0.9993761721632929,0.000399407820480761,0.00017339695810173516,layer1.csv,45,1,4509.951807228916,1.0,3.5081397092686056e-05,1.5941661031767707e-05,
0.9993468848828282,0.0003937355775456243,0.00020206773252840347,layer1.csv,46,0,4509.323353293413,1.0,4.090611311104466e-05,1.640569398661755e-05,
0.9993381420930243,0.0003238705796432256,0.0002461274721156635,layer1.csv,46,1,4510.084337349397,1.0,6.502225967562703e-05,2.683759554109952e-05,
0.999410356995128,0.00043001667577135806,8.118378094458526e-05,layer1.csv,47,0,4509.359281437126,1.0,5.983374100872439e-05,1.8608807147363637e-05,
0.9996331468161134,0.00015763484654982276,0.0001641527174531561,layer1.csv,47,1,4510.862275449102,1.0,2.634058399405816e-05,1.8725035889498043e-05,
0.9977758157786071,0.0018615376630271637,0.00024889707745272434,layer1.csv,48,0,4509.458333333333,1.0,9.195641109387617e-05,2.1793069819074018e-05,
0.9995547120210527,0.00023145891181878547,0.00011539663366820915,layer1.csv,48,1,4510.790419161676,1.0,4.8383608524353175e-05,5.004882493579576e-05,
0.9993077588791666,0.0004488217153134734,0.00018797556558097092,layer1.csv,49,0,4509.585714285714,1.0,3.4796480420628007e-05,2.064735951825909e-05,
0.9972183051811282,0.0022362397103136544,0.00042261582635755844,layer1.csv,49,1,4511.907142857143,1.0,7.576348389336844e-05,4.707579830704922e-05,
0.9985474497236542,0.0009864615127938795,0.0003905969554321219,layer1.csv,50,0,4503.403508771929,1.0,7.549180811985009e-05,,
0.9993179520852614,0.0005019608411542827,0.0001299797598379606,layer1.csv,50,1,4504.561403508772,1.0,5.010731374633149e-05,,
0.9998312006882516,9.8474253887691e-05,4.1615395418300256e-05,layer1.csv,50,2,4502.428571428572,1.0,2.870966244222027e-05,,
0.9996351593923498,0.00023380291386386484,8.295845675803241e-05,layer1.csv,50,3,4500.839285714285,1.0,4.807923702811495e-05,,
0.998389024574723,0.0006608231069807639,0.0008464071857460945,layer1.csv,51,0,4500.833333333333,1.0,7.914706294938852e-05,2.4598069600665733e-05,
0.9994277123947807,0.0003128876442194295,0.00019762138582540915,layer1.csv,51,1,4502.83950617284,1.0,3.975053959676788e-05,2.2028035577748413e-05,
0.9995865152057253,0.00015668276468526674,0.0001514079064861353,layer1.csv,52,0,4504.228395061728,1.0,8.713897084257371e-05,1.8255152260808925e-05,
0.9996531868401223,0.0001846708319331508,7.189061389385065e-05,layer1.csv,52,1,4507.419753086419,1.0,6.625795227698967e-05,2.399376177374753e-05,
0.9994705799536462,0.00016385868075291578,0.0002911456436225033,layer1.csv,53,0,4506.648148148148,1.0,5.3457312786071634e-05,2.0958409192457677e-05,
0.9992944478970431,0.0005546303467366006,0.00010096243274665919,layer1.csv,53,1,4508.527950310559,1.0,3.3688046307278975e-05,1.6271277166392892e-05,
0.9992565741281074,0.00047079891171189904,0.00020097988538092293,layer1.csv,54,0,4508.527950310559,1.0,5.701424432230338e-05,1.4632830477604229e-05,
0.999366683820602,0.00039016456031248513,0.0001762309579198274,layer1.csv,54,1,4510.8633540372675,1.0,3.465530286367128e-05,3.226535830194456e-05,
0.9993959218149611,0.000382285143566302,0.00017301102809665758,layer1.csv,55,0,4509.111801242236,1.0,3.142004610995683e-05,1.7361967266151132e-05,
0.999609353601557,0.00020030871044356938,0.00012201846099847401,layer1.csv,55,1,4511.124223602485,1.0,4.731422420433642e-05,2.1005002796493336e-05,
0.9989883210807065,0.0007498392998490814,0.00019840464692172488,layer1.csv,56,0,4509.335403726708,1.0,4.6588326752205834e-05,1.684664577059325e-05,
0.999613806680047,0.00024214851634297746,7.699233438950598e-05,layer1.csv,56,1,4511.825,1.0,3.845453548808895e-05,2.8597933732763354e-05,
0.9990161914915581,0.0006904374332965095,0.0002276311757816759,layer1.csv,57,0,4509.85625,1.0,5.3367636067164494e-05,1.237226329656852e-05,
0.9997385395391001,0.000146290704314299,7.990034987653861e-05,layer1.csv,57,1,4511.30625,1.0,2.6465924840575503e-05,8.803481868300324e-06,
0.9993218461606976,0.0004485845722175106,0.00018241401729687638,layer1.csv,58,0,4510.7625,1.0,3.255619106551039e-05,1.4599058722477243e-05,
0.9992936493117499,0.000505304143892849,0.00011945706395461351,layer1.csv,58,1,4511.35625,1.0,5.276987559971501e-05,2.881960480280829e-05,
0.9984606179533114,0.0010283618589097211,0.00045417989912268985,layer1.csv,59,0,4510.5375,1.0,3.4852118319629686e-05,2.198817033649918e-05,
0.9996915423533181,0.00018341415129122078,8.482317172332445e-05,layer1.csv,59,1,4512.955974842767,1.0,2.8094446526860747e-05,1.212587714037013e-05,
0.999751892851308,9.631670373272845e-05,9.941802186306014e-05,layer1.csv,60,0,4511.0,1.0,3.804621362168615e-05,1.4326209474532846e-05,
0.999635280987738,0.00022512802554418756,8.147498905142922e-05,layer1.csv,60,1,4513.018867924528,1.0,3.9885650072892315e-05,1.8230347593439685e-05,
0.9995216036381797,0.00020911964417464165,0.00016182995118199674,layer1.csv,61,0,4510.974842767296,1.0,8.730451043559595e-05,2.014225602812875e-05,
0.9996375002837021,0.00022724371211192126,9.091831435141668e-05,layer1.csv,61,1,4512.893081761006,1.0,2.8482406228391447e-05,1.585528360642952e-05,
0.9992696219885481,0.0005504422845934092,9.185604591374551e-05,layer1.csv,62,0,4511.006289308176,1.0,5.996088713085162e-05,2.811879381395703e-05,
0.9990713222178822,0.000770766612635419,0.00010080847523626585,layer1.csv,62,1,4513.088607594937,1.0,3.328873064016788e-05,2.3813963606124402e-05,
0.9991116578199746,0.0006027571821569299,0.00021367639860591975,layer1.csv,63,0,4510.303797468355,1.0,5.41080899072482e-05,1.780050935522798e-05,
0.9990113102862951,0.0007610705874592076,0.00016867369861010633,layer1.csv,63,1,4512.145569620253,1.0,4.3369716098077155e-05,1.557571153762315e-05,
0.9992677020928853,0.00038869597715563515,0.00028282269307017597,layer1.csv,64,0,4511.721518987341,1.0,4.719502904165472e-05,1.3584207847150145e-05,
0.9991858227589905,0.0004983519851889257,0.0002232313239497647,layer1.csv,64,1,4513.018987341772,1.0,5.7234164727600546e-05,3.5359767142988285e-05,
0.9992158595871855,0.0006211301715544829,0.00011751404741553837,layer1.csv,65,0,4511.139240506329,1.0,2.9172788094783878e-05,1.6323405749803767e-05,
0.9993783563375644,0.0004586569179356189,0.00010576773115471986,layer1.csv,65,1,4512.535031847134,1.0,4.490669501174719e-05,1.2312318333493265e-05,
0.9995651989637183,0.00020026991400371266,0.00019014461872325481,layer1.csv,66,0,4511.248407643312,1.0,2.920112685913733e-05,1.5185376695580452e-05,
0.9993994527252056,0.000489771705414445,5.2867995385095726e-05,layer1.csv,66,1,4512.641025641025,1.0,3.5717719582947404e-05,2.2189854411910367e-05,
0.9992434332036574,0.0006051660472845089,0.0001053445006534758,layer1.csv,67,0,4510.6815286624205,1.0,3.44083466666209e-05,1.1647901737941555e-05,
0.9990416795250819,0.0006215436979924196,0.0002573547718592157,layer1.csv,67,1,4512.044871794872,1.0,5.9205253214304355e-05,2.021675185219343e-05,
0.9990642381685354,0.0006939486839335421,0.00018233461451931676,layer1.csv,68,0,4510.621794871795,1.0,4.763862549543389e-05,1.183990751635731e-05,
0.9996463130024631,0.00015313880898390006,0.00011008400134594958,layer1.csv,68,1,4512.070512820513,1.0,6.680013628160979e-05,2.3664050925528144e-05,
0.999257761851038,0.0005279369785963035,0.00015700537030245986,layer1.csv,69,0,4510.391025641025,1.0,4.227241836550281e-05,1.5023381697565644e-05,
0.9996093094613858,0.00024838136553757736,9.24329666004789e-05,layer1.csv,69,1,4511.4,1.0,3.677911745021304e-05,1.3097089025702636e-05,
0.9991333704755844,0.0005244406125013157,0.000259018911467355,layer1.csv,70,0,4511.217948717948,1.0,5.826000262370448e-05,2.4909997823314628e-05,
0.9993925888659014,0.0004370709536294221,9.530374171042213e-05,layer1.csv,70,1,4512.232258064516,1.0,5.220177402963796e-05,2.2834664729006955e-05,
0.9992300733046223,0.0006117338584525327,8.506845231249271e-05,layer1.csv,71,0,4510.058064516129,1.0,4.857203111239726e-05,2.4552353500225008e-05,
0.9994502676978877,0.00040494743409275877,0.00010789782933183357,layer1.csv,71,1,4511.329032258064,1.0,2.6871651329132942e-05,1.0015387358763605e-05,
0.9997530719598036,0.00010036585690921136,0.00010415138463256305,layer1.csv,72,0,4509.941935483871,1.0,3.085680784102308e-05,1.155399081354599e-05,
0.9994427502806594,0.00038715997096949186,0.00011444208729064083,layer1.csv,72,1,4511.162337662337,1.0,4.3022119625729084e-05,1.2625541454612727e-05,
0.9993302227334409,0.0005088692927946028,0.00012052238008045746,layer1.csv,73,0,4509.141935483871,1.0,2.865713313365295e-05,1.1728460550593229e-05,
0.9995475220509769,0.0002663561873413264,0.00013361869444546796,layer1.csv,73,1,4510.538961038961,1.0,3.611219819600481e-05,1.6390869040329676e-05,
0.9994672538738362,0.0003469245436130696,0.00014056806231253248,layer1.csv,74,0,4508.974025974026,1.0,2.2643355996773882e-05,2.261016424135799e-05,
0.9997106475448806,0.00016297605624145475,7.797521760140175e-05,layer1.csv,74,1,4510.038961038961,1.0,3.1776029258239266e-05,1.6625152018274282e-05,
0.9995852470128911,0.00025249133783592214,0.00011077801232779486,layer1.csv,75,0,4507.818181818182,1.0,3.519227255299993e-05,1.6291364392190545e-05,
0.9997520997784237,0.00014157451367821812,6.161931591816354e-05,layer1.csv,75,1,4508.496732026144,1.0,2.7480057081108748e-05,1.722633489871661e-05,
0.9996076388190912,0.00018014312295609698,0.00015941390051661452,layer1.csv,76,0,4507.220779220779,1.0,3.241052291461127e-05,2.0393634521406283e-05,
0.9996818939092498,0.00015304892474047642,8.089940644391399e-05,layer1.csv,76,1,4508.3725490196075,1.0,6.132633281816891e-05,2.2831426747744515e-05,
0.9993255283477527,0.00036619598550219747,0.00024526595691519464,layer1.csv,77,0,4506.679738562091,1.0,4.052049819081297e-05,2.248921163920683e-05,
0.9997061514048109,0.0002068928782107817,5.058269412405657e-05,layer1.csv,77,1,4507.104575163398,1.0,2.9033867838570685e-05,7.339155015610003e-06,
0.9991606846564512,0.0005454522008065814,0.00022519384986238942,layer1.csv,78,0,4506.326797385621,1.0,5.192394693005354e-05,1.6745345949701093e-05,
0.9994602556483245,0.0003099302256784493,0.00017476896220907373,layer1.csv,78,1,4505.276315789473,1.0,3.927189492278113e-05,1.5773268865071882e-05,
0.9995005081071492,0.0002823046577051013,0.0001497758247018139,layer1.csv,79,0,4504.006535947712,1.0,4.2021898052449364e-05,2.5389512391563085e-05,
0.9991284319507497,0.0004666957645588082,0.00034757177255344057,layer1.csv,79,1,4505.9607843137255,1.0,3.816393854364055e-05,1.913657359442266e-05,
0.9992495285361379,0.0004344542468103475,0.00023014250801366428,layer1.csv,80,0,4502.934640522876,1.0,6.808115504489863e-05,1.7793553993153524e-05,
0.9995029397872952,0.00016325049988738654,0.00028279203682244947,layer1.csv,80,1,4504.4671052631575,1.0,3.922666226670169e-05,1.1791013728174465e-05,
0.9992023862086156,0.0004184376796222887,0.00029226066052210427,layer1.csv,81,0,4501.8421052631575,1.0,6.793488652451797e-05,1.8980564715644284e-05,
0.9993887176323336,0.00047094800687704256,8.652432670252803e-05,layer1.csv,81,1,4503.848684210527,1.0,3.6165257017248315e-05,1.7644777069780246e-05,
0.9996931312584195,8.028894756654532e-05,0.0001594554148322233,layer1.csv,82,0,4501.578947368421,1.0,4.451398514320106e-05,2.2610394038477142e-05,
0.9988872103100426,0.0008857439238320212,0.000118160430311292,layer1.csv,82,1,4502.328947368421,1.0,8.42412956867436e-05,2.464404012704426e-05,
0.9990795878096356,0.0005293046294040172,0.0003108399254143267,layer1.csv,83,0,4502.854304635762,1.0,5.954319720638648e-05,2.0724438339624787e-05,
0.999547820025619,0.000262116883324676,0.00014067492451523488,layer1.csv,83,1,4502.900662251655,1.0,3.385138428443142e-05,1.5536782256655297e-05,
0.9990990126592899,0.0005987444855051245,0.00023300101161820235,layer1.csv,84,0,4501.2913907284765,1.0,4.3185214133280044e-05,2.605662945351039e-05,
0.9992747536823141,0.0004748501681444511,0.0001754034986771721,layer1.csv,84,1,4503.456953642384,1.0,5.4412881089903816e-05,2.0579769774225784e-05,
0.9992261797067349,0.000476233889767146,0.0002421387650588393,layer1.csv,85,0,4500.092715231788,1.0,4.316218570696731e-05,1.2285452732187235e-05,
0.9992746976520254,0.00042461239860996973,0.00022480961935279986,layer1.csv,85,1,4500.847682119205,1.0,5.6365448300406054e-05,1.9514881711510423e-05,
0.999371365241241,0.0004043341484512074,0.0001592931177496963,layer1.csv,86,0,4499.205298013245,1.0,4.560089834551186e-05,1.9406594212768122e-05,
0.9993822336018885,0.00048693284094565646,6.613125597118677e-05,layer1.csv,86,1,4500.413333333333,1.0,4.633471840692335e-05,1.836758278775583e-05,
0.9987972419104353,0.0009201358124801757,0.00022328858957626745,layer1.csv,87,0,4498.3133333333335,1.0,4.82069369511733e-05,1.1126750557252276e-05,
0.9995816665244656,0.00023019634527280826,0.0001322957431718354,layer1.csv,87,1,4499.306666666666,1.0,3.857663207029435e-05,1.7264755019417324e-05,
0.9994636354593672,0.0002886312431897225,0.00019234311630907634,layer1.csv,88,0,4497.413333333333,1.0,4.506735257425389e-05,1.0322828559409668e-05,
0.9993321364620004,0.00047224523684068605,0.00012984731978032328,layer1.csv,88,1,4499.8,1.0,5.193386971358482e-05,1.3837111665082869e-05,
0.9995626008219147,0.0001853371031595386,0.00017925390165662115,layer1.csv,89,0,4498.453333333333,1.0,5.773787609621511e-05,1.5070297172821637e-05,
0.9995709216443759,0.00031498957962228073,7.254109029764064e-05,layer1.csv,89,1,4499.3288590604025,1.0,2.9122144945673302e-05,1.2425540758614997e-05,
0.999055773099957,0.0007260761622789495,0.00015308810600176513,layer1.csv,90,0,4496.543624161074,1.0,4.362600960068364e-05,2.143662216156658e-05,
